graph6 string,levelable,minimized solution
H?L\jxz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 2.0]"
H?S|rn\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?L\ju|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H?Lljv\,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H@DZZun,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H@DZt^f,F,NA
HACzZ]z,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?Szlvf,F,NA
H?LZZuv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?LZtn|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?L\jv|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H@DZt^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HAKZ\nn,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?LZtl~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?LZmu~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?M\rl~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?Ljtn^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?LZtn~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 5.0]"
H?UZlv{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?M]rl|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H@S^L^V,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0]"
H@DZ\^Z,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?L^LnZ,F,NA
H?LX|nZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?LZ\nZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?MZZnZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?U\rn|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H@S\]nn,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?L\mt~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?UZlt~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?L\mvn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H@S\]n~,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 5.0]"
H?Lzkvx,F,NA
H?T{rmz,F,NA
H?L{rtv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H@Dkzzj,F,NA
HCCzr^l,F,NA
H?L\lt|,F,NA
H?Tszyz,F,NA
H?Lszxz,F,NA
H?Lszzj,F,NA
H@cZj^f,F,NA
H@D\Z]z,F,NA
H@EZZvN,F,NA
H?MZrnf,F,NA
HAC|Z]z,F,NA
HCDZZun,F,NA
H?czrnf,F,NA
H?M[ztv,F,NA
H?MXztv,F,NA
H?LZ\mz,F,NA
H?MZjvN,F,NA
H?MZZlz,F,NA
H?L{rnz,F,NA
H?Lszzz,F,NA
H@EZr^n,F,NA
HCKZj^n,F,NA
H?MZrm~,F,NA
H?UZrm~,F,NA
H?MZrl~,F,NA
H?Mjjv^,F,NA
H?MZrn~,F,NA
H?Mjmv{,F,NA
H@D^d^l,F,NA
H?c~Jvt,F,NA
H?Lmryv,F,NA
H?wylvV,F,NA
H@Ii~f\,F,NA
H?kq~ZV,F,NA
H?hxuvV,F,NA
H?LmlnZ,F,NA
HB?}]]z,F,NA
H?Li|nZ,F,NA
H?M^Rn|,F,NA
H?Mjmv|,F,NA
H@D\^fn,F,NA
H?czvNv,F,NA
H?L\nT~,F,NA
H?L^Mu~,F,NA
H?MZnT~,F,NA
H?X\mu~,F,NA
H?S~Lv~,F,NA
H?Mq~v},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0]"
HBG[~^n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H@W[~^v,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HBG[~^^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?[s~^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?Mq~v~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 5.0]"
H@Ei~^},T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@Hk}~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H@Dk~^^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H@Ei~^~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?L\nv{,F,NA
H?MZnv},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
H?L\nv|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H@S\^^v,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HAC|v^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H@S\^n^,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
H?MZj~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0]"
H?S|v^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0]"
H?MZnv~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 5.0]"
H?LZ|n|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0, 2.0]"
H?Mqz~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H@D\Z~n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
H?L\j~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0]"
H?L\j|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H@D\Z~^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
H?L\l|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?L\j~n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?L\j~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 5.0]"
H?Muy~|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 2.0]"
H?c}j|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H@Dk}~~,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
H?Lzk~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 3.0, 2.0]"
H?Lsz~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H@Dkz~n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H@Dkz~^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?Lsz|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?Lsz~n,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?Lsz~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 5.0]"
H?Mjm~},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 2.0]"
H@Ii~n^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0]"
H?Ls~^^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?Llm~^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?L\n^~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 5.0]"
H?L\n~},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 2.0]"
H?L\n~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 5.0, 5.0]"
HBdkbUf,F,NA
HJHC}Y{,F,NA
HHB]Ptx,F,NA
H@FnCtx,F,NA
H?]fbi\,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 4.0, 5.0]"
HAQxrej,F,NA
H@J]bUZ,F,NA
H?enbpt,F,NA
H?ZppvR,F,NA
H@JXrfJ,F,NA
H?VprUr,F,NA
HFG^A]N,F,NA
HFG]K\j,F,NA
HD]SRLf,F,NA
HAQhrmy,F,NA
HcWJhm\,F,NA
H@omlpV,F,NA
Ha?}Xux,F,NA
H?ZPp~q,F,NA
H@JHrnY,F,NA
H?Upr^q,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 4.0, 3.0]"
HF?nS\\,F,NA
HDWInM],T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
HDO^H^X,F,NA
HBT@\mm,F,NA
HOG}mpZ,F,NA
H@WmuiV,F,NA
HHWKmm],F,NA
HGOY|m{,F,NA
H@GZm^[,T,"[2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 5.0, 4.0, 3.0]"
HGGZk~[,F,NA
HCFfQwn,F,NA
Ho@ytS^,F,NA
HCFVRWn,F,NA
H@Ho~VY,F,NA
H@HpuvM,F,NA
H?Thtnq,F,NA
H@S^VIV,F,NA
HB?}^QZ,F,NA
HB?{^VY,F,NA
H?KY~Ns,F,NA
H?WY|ns,F,NA
H?SZ\ns,F,NA
H?NVbYN,F,NA
HHB]Pvx,F,NA
HBeTRLn,F,NA
HJDD[zl,F,NA
HHBXuTz,F,NA
H?fpvDz,F,NA
H@FivEz,F,NA
H?jrctz,F,NA
HBeDjXn,F,NA
HJHE[y|,F,NA
HHBH}pz,F,NA
H?f`~`z,F,NA
H@Fa~Qz,F,NA
H?la~av,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
HDeBjXn,F,NA
HAPttW~,F,NA
HOJUpx^,F,NA
H@JR]q^,F,NA
HOIuqx^,F,NA
HJHD[x^,F,NA
H@IvUp^,F,NA
H@IuuXz,F,NA
H?ejn`z,F,NA
H?W~eg~,F,NA
H@HuuW~,F,NA
H?X\n_~,F,NA
H?Nfcx^,F,NA
HBBlQu^,F,NA
H@FmRe^,F,NA
HHBXuVz,F,NA
HHBH}rz,F,NA
HC`|bT~,F,NA
HJHD[z^,F,NA
HI@lsx~,F,NA
H?g~eh~,F,NA
H@IuuX~,F,NA
H?hs~`~,F,NA
HI@lsz~,F,NA
H?mrQnp,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
H?mratf,F,NA
HBW]LeN,F,NA
H?\rcuf,F,NA
H?h{rfp,F,NA
HD@}RUZ,F,NA
H?Yra}y,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HDOZL^Y,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
HDWMJm],F,NA
H?]Rbmm,F,NA
H?lQj]u,F,NA
H?[tK|u,F,NA
H?\slNJ,F,NA
H?\Rkml,F,NA
H?\Rkyf,F,NA
H?Tjduu,F,NA
HB?|U^Y,F,NA
H?ejrhr,F,NA
H?XYlmy,F,NA
H?TR\m{,F,NA
H?Sr\m{,F,NA
H?NRMum,F,NA
H?hRjy],F,NA
H?dRjym,F,NA
H?PZ\yy,F,NA
H?DZ\u{,F,NA
H?Pzsyj,F,NA
H?mqrNr,F,NA
H?]jcnr,F,NA
H?]bkzr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?la|hv,F,NA
HBDlc^N,F,NA
HBEb[zN,F,NA
H?\tSlv,F,NA
H?ejrjr,F,NA
H?X\thv,F,NA
HBBH}qn,F,NA
H@FJmqn,F,NA
H?drtXv,F,NA
H?Lmug~,F,NA
H?ejrg~,F,NA
H?mqrNN,F,NA
H?\smS~,F,NA
H?mrQnv,F,NA
H?hzcvv,F,NA
H?Tlth~,F,NA
H?Mmmp~,F,NA
H?\stL~,F,NA
H?ejrj~,F,NA
HH@X~rM,F,NA
H?S|nNw,F,NA
H?Mjmnw,F,NA
H?Tllnw,F,NA
HI@X~U{,F,NA
H?Mjmvs,F,NA
H?S|nVs,F,NA
H?Tllvs,F,NA
H?xP~ju,F,NA
HI@nsy|,F,NA
HI@l}q|,F,NA
H?X\np},F,NA
H?M^Vh},F,NA
H?M^Np},F,NA
H?iZvh},F,NA
HBBH~rj,F,NA
HHBhuvZ,F,NA
HJDC~Yn,F,NA
HH?}Y~x,F,NA
H?X\nr},F,NA
H?xXnfv,F,NA
HH?}^r^,F,NA
HH?~Uz^,F,NA
H?S~Vh~,F,NA
H?M^Vh~,F,NA
H?M^Np~,F,NA
H?iZvh~,F,NA
H?S~Vj~,F,NA
H?XZ|rt,F,NA
H?X}`}z,F,NA
H?xPznt,F,NA
H?wrjl^,F,NA
H?lRj]v,F,NA
HH?}ZzZ,F,NA
H?S~Rl|,F,NA
H?Upz\z,F,NA
H?NRZu^,F,NA
H?[~A~v,F,NA
H?wri~v,F,NA
HIAZr]~,F,NA
H?S~Rzv,F,NA
H?Nbq|~,F,NA
H?V`zu~,F,NA
H?Nbq}~,F,NA
H?Urr]~,F,NA
H?Nbq~~,F,NA
H?Mj}rt,F,NA
H?]m`|v,F,NA
H?s|Jnr,F,NA
H?xPzmv,F,NA
H?yPzlv,F,NA
HF?mZ]^,F,NA
HBEb]]^,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0, 4.0, 3.0]"
H?c~Jzr,F,NA
HBAl]t^,F,NA
H?Lmrm|,F,NA
H?Mmrl|,F,NA
H?xXlvV,F,NA
H?qq|xz,F,NA
H?Nax~Z,F,NA
H?Yqx~Z,F,NA
H?jQx|z,F,NA
H?lVM[~,F,NA
H?h}`~z,F,NA
H?xP|nv,F,NA
H?ZP|vv,F,NA
H?M^Rzv,F,NA
H?V`|t~,F,NA
H?f`zt~,F,NA
H?yRi}~,F,NA
H?ZTp~^,F,NA
H?xTh~~,F,NA
H?wti~t,F,NA
H@D~C~j,F,NA
H?Mj}jx,F,NA
H?xpmu^,F,NA
H?L}bun,F,NA
H?stZnt,F,NA
H?wri}v,F,NA
H?srjmn,F,NA
HBEJ]mn,F,NA
H@D^Lzj,F,NA
H?Lmju|,F,NA
H?Mmjxz,F,NA
H?NQz]z,F,NA
H?NQzun,F,NA
H?M~A~z,F,NA
H?wti~v,F,NA
H@JJtn^,F,NA
H?M^Jzz,F,NA
H?Na|t~,F,NA
H?xRk}~,F,NA
H?NRt\~,F,NA
H?lR]m~,F,NA
H?sr\n~,F,NA
H?mqj^r,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
H?hrs~t,F,NA
H?iZzrt,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 4.0]"
H?Ytq||,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H?pzdu^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
H?\sl^Z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?\srmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?la|nt,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0]"
H?]Rjmn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H?hszvt,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0]"
H?X\rm|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?qqzyz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?h{rvV,F,NA
H?]kjlz,F,NA
H?Y|a~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?lTj^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
H?drt^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
H?iZrzv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0]"
H?Ur\t~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0]"
H?ZUp}~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H?sr]m~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 4.0]"
H?]Rl\~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H?Ur\v~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 5.0]"
HAOz\uv,F,NA
HGOzrm^,F,NA
H?Tp|vf,F,NA
H@HZ\vV,F,NA
H?Xq|uv,F,NA
HIAZr[~,F,NA
H?ZPzmz,F,NA
H@JJi}z,F,NA
H?Yri}z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0]"
HAOxzmn,F,NA
HI?y|^z,F,NA
HIAZX~z,F,NA
HAOzl]~,F,NA
HH?y}^z,F,NA
HI@X|\~,F,NA
H?Wzmm~,F,NA
H@Hi}m~,F,NA
H?Xq|m~,F,NA
HI@X|^~,F,NA
H?S|nrf,F,NA
H?dpzvf,F,NA
H?c~Jnx,F,NA
H?ZPzuv,F,NA
H?jPztv,F,NA
H?Neju^,F,NA
HBAm\t^,F,NA
HGHX{~V,F,NA
HOGyy~V,F,NA
HCFb][~,F,NA
H?TX|nf,F,NA
H?dp~Nz,F,NA
H?ZP|nz,F,NA
HOJQx~^,F,NA
H?cznNz,F,NA
H?S|nL~,F,NA
H?cznL~,F,NA
H?Nek|~,F,NA
HBBLY}~,F,NA
H?S|nN~,F,NA
H@H]l^x,F,NA
H@IZrnN,F,NA
H@D^L^x,F,NA
H@JJrm^,F,NA
H?Nbmu^,F,NA
H@FJr]v,F,NA
H@FLj^Z,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H@HZ[~V,F,NA
H@HY}mn,F,NA
H@H\]nz,F,NA
H@JLi~z,F,NA
H@JR[~^,F,NA
H@D\^Nz,F,NA
H@Hk}l~,F,NA
H?Nbk~^,F,NA
H@Dk~L~,F,NA
H@FLj^^,F,NA
H@Ii}n~,F,NA
H?hrk~x,F,NA
H?hsznx,F,NA
H?Urr]v,F,NA
H@FMZmz,F,NA
H?drrmn,F,NA
HGHZk}^,F,NA
Ho@Yx}n,F,NA
HCFTZ\n,F,NA
HOHYy}v,F,NA
H?iZrlv,F,NA
H?TZ\mv,F,NA
H?hrk~z,F,NA
HOIqy~^,F,NA
H?X\lnz,F,NA
H?X\ll~,F,NA
HBAlY~^,F,NA
H@FMZm~,F,NA
H?drl\~,F,NA
H?hrk~~,F,NA
H?ejrn{,F,NA
H?h{rnr,F,NA
H?iZjvt,F,NA
H?X\jyz,F,NA
H?jXrvV,F,NA
H?Th|uv,F,NA
H?iZrn|,F,NA
H?X\tnv,F,NA
H?Tltl~,F,NA
H?X\lv^,F,NA
H?ejrl~,F,NA
H?Tltn~,F,NA
H@Gz]vV,F,NA
H?KzZvV,F,NA
H?K|ZvV,F,NA
H?Lmh~x,F,NA
H?NPz\z,F,NA
H?NP|\z,F,NA
H?NPz^Z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 2.0]"
H?KzZnV,F,NA
H?K|ZnV,F,NA
H?Kxz^V,F,NA
H?Ky~Vv,F,NA
H?NPz^z,F,NA
H@Gzm^^,F,NA
H?Lh}nz,F,NA
H?Kz]l~,F,NA
H?LX~N^,F,NA
H?K{~L~,F,NA
H?Kz]n^,F,NA
H?Kz]n~,F,NA
H?S~Vn{,F,NA
H?Na~v},F,NA
H?wq~nv,F,NA
HHAZ^v^,F,NA
H?S~Vn|,F,NA
H?Na~v~,F,NA
HI@l{~|,F,NA
HCarZ|~,F,NA
HH?}]~~,F,NA
H?S~vN|,F,NA
HB?}^vn,F,NA
HB?}v^n,F,NA
H?S~Nv~,F,NA
H?Ly~Nz,F,NA
H?Naz~z,F,NA
HH?}Z~^,F,NA
H?S~J~z,F,NA
H?L^J|~,F,NA
H?L^J~~,F,NA
H?S|~N|,F,NA
H?xP~m~,F,NA
H?c~J~v,F,NA
H?S~Nu~,F,NA
H?S~J}~,F,NA
H?c~J|~,F,NA
H?Nc}|~,F,NA
H?V`|~~,F,NA
H?Mj}n|,F,NA
H?sr^m~,F,NA
H@D^L~n,F,NA
H?S~Vm~,F,NA
H?L^J}~,F,NA
H?M^J|~,F,NA
H?NTZ~~,F,NA
H?Tll~},F,NA
H?Ur^u~,F,NA
H?hsz~v,F,NA
H?X\nu~,F,NA
H?Tlj}~,F,NA
H?Yq}}~,F,NA
H?Lmm}~,F,NA
H?dtZ|~,F,NA
H?Tll~~,F,NA
H?L^N~},F,NA
H?L^N~~,F,NA
H@wYhnF,F,NA
HAwXhmf,F,NA
HFChX\N,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HFChY\N,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HFChY]N,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?|Qhmf,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H@WhynT,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0]"
H@SX|Nd,F,NA
HAKY|Nd,F,NA
H@Hp}rJ,F,NA
H@KruZF,F,NA
H?KzYnp,F,NA
H?K|Ynp,F,NA
H?TX|Np,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H@Ciy~k,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?SxzNp,F,NA
H?Sx|Np,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?LY|Np,F,NA
H?Cxy~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?Gxy~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?HYx~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?Ky[~q,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
H@woynf,F,NA
HAwpg~f,T,"[2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 2.0, 2.0]"
HFChY\n,F,NA
HFCh[\n,F,NA
HFDIX]n,F,NA
H?{pjNV,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0]"
H@Sw~Ff,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
H@KY~Jf,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
H@Gz]p^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@G|]p^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@DX~RN,F,NA
H@GzmrN,F,NA
HACx~Pn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HCCx~Pn,F,NA
H@DY~Qn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?Wx~bV,F,NA
H?Ky~_~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?TX~_~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?Kz^`^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?K{~`^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?K|^`^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?TX~an,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
HFChY^n,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@Gz]r^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HACx~Rn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?Ky~`~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?K{~`~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?TX~a~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?Kz^b^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
