graph6 string,levelable,minimized solution
FCQfG,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQdg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQeW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQfg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQfW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCQQO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQU_,F,NA
FCQT_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQUO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQRO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQSg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQV_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQVO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQUo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQUg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCQTg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQVg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQUw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCQVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCR`o,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0]"
FCRf_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCReo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRdo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRfG,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCReg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRdg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRbg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRcw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCR`w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRfg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRew,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRdw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCRV?,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRUO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRV_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRVO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRUo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRTo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRUg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRUW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRSw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRVg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRVW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRUw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRTw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCRVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCQrO,F,NA
FCQv_,F,NA
FCQvO,F,NA
FCQuo,F,NA
FCQug,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCQtg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCQuW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCQrW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCQvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCQvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCQvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCQuw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCQvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCRv_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCRvO,F,NA
FCRuo,F,NA
FCRto,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCRvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCRvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCRvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCRuw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCRtw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCRvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCR]o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCR^o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCR]w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCR^w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCR~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCR~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
FCp`_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCpf?,F,NA
FCpe_,F,NA
FCpd_,F,NA
FCpb_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCpeO,F,NA
FCpdO,F,NA
FCpbO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCpeG,F,NA
FCpdG,F,NA
FCpf_,F,NA
FCpfO,F,NA
FCpeo,F,NA
FCpdo,F,NA
FCpbo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCpfG,F,NA
FCpeg,F,NA
FCpdg,F,NA
FCpeW,F,NA
FCpfo,F,NA
FCpfg,F,NA
FCpfW,F,NA
FCpfw,F,NA
FCpV?,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCpU_,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
FCpUO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCpV_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCpVO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCpUo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCpVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCpUw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCpVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCrf_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrfO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCreo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrdo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrbo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCreW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrfg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrfW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCrQo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrUo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrRo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrVG,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrUW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrVo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrVg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrVW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrUw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrVw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCpv?,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FCptO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCpv_,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FCpvO,F,NA
FCpuo,F,NA
FCpug,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCprg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCpvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCpvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCpvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCpuw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCpvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCrJo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrMW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrLW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrKw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrIw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrHw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCrNo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrNW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrMw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrLw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrJw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCrNw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCqn_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCqno,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCqnW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCqnw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCrro,F,NA
FCrvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCrvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCruw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCrrw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCrvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCrno,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCrng,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCrnW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCrmw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCrlw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCrjw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCrnw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCr^o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCr]w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCr^w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCr~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCr~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
FCXf?,F,NA
FCXe_,F,NA
FCXbO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCXf_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCXfO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCXeo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCXbW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCXfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCXfW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCXfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCZf?,F,NA
FCZb_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCZeO,F,NA
FCZbO,F,NA
FCZco,F,NA
FCZf_,F,NA
FCZfO,F,NA
FCZeo,F,NA
FCZbo,F,NA
FCZfG,F,NA
FCZeg,F,NA
FCZbg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCZfo,F,NA
FCZfg,F,NA
FCZfW,F,NA
FCZew,F,NA
FCZbw,F,NA
FCZfw,F,NA
FCZV?,F,NA
FCZUO,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZTO,F,NA
FCZSo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZV_,F,NA
FCZVO,F,NA
FCZUo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZTo,F,NA
FCZUg,F,NA
FCZTg,F,NA
FCZVo,F,NA
FCZVg,F,NA
FCZVW,F,NA
FCZUw,F,NA
FCZTw,F,NA
FCZVw,F,NA
FCZN_,F,NA
FCZMo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZLo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCZJo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCZNG,F,NA
FCZMg,F,NA
FCZLg,F,NA
FCZJg,F,NA
FCZMW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZLW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZKw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZIw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZHw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZNo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCZNg,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZNW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCZMw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCZLw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCZJw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCZNw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
FCXn_,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCXnO,F,NA
FCXmo,F,NA
FCXmW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCXjW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCXkw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCXno,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCXnW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCXmw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCXnw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
FCY^_,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FCY^O,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCY]o,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCY^G,F,NA
FCY]g,F,NA
FCY[w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCY^o,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCY^g,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCY^W,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCY]w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCY^w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
FCZv_,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
FCZvo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCZvg,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCZvw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
FCZn_,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCZno,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCZng,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCZnW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCZmw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCZjw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCZnw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
FCZ^_,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCZ^o,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCZ^g,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCZ]w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCZ\w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCZ^w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
FCZ~o,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCZ~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
FCdb?,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCde_,F,NA
FCdco,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCdeG,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCdbG,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCdcg,F,NA
FCdf_,F,NA
FCdeo,F,NA
FCdfG,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCdeg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCdcw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCdfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCdfg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCdew,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCdfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCe[w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCe^o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCe]w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCe^w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCfvo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCfvg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCfvW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCfuw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCfvw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCf^o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCf]w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCf\w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
FCf^w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
FCf~o,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCf~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
FCzf_,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCzfO,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCzbo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCzeW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCzbW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCzcw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCzaw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
FCzfo,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCzfW,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCzew,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCzbw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
FCzfw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
FCxv?,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
FCxv_,T,"[4.0, 2.0, 2.0, 4.0, 3.0, 3.0, 2.0]"
FCxvO,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FCxuW,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
FCxrW,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FCxsw,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FCxvo,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FCxvW,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
FCxuw,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
FCxvw,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
FCzro,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCzvo,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCzvg,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCzrw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
FCzvw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
FCzno,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCznW,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCzmw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCzjw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCznw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
FCz^o,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCz^g,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
FCz]w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCz\w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCz^w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
FCx}w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
FCx~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
FCz~w,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
FCvfO,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
FCveo,F,NA
FCvdo,F,NA
FCvbo,F,NA
FCvfG,F,NA
FCveg,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
FCvdg,F,NA
FCvbg,F,NA
FCvdW,F,NA
FCvbW,F,NA
FCvcw,F,NA
FCvaw,F,NA
FCv`w,F,NA
FCvfo,F,NA
FCvfg,F,NA
FCvfW,F,NA
FCvew,F,NA
FCvdw,F,NA
FCvbw,F,NA
FCvfw,F,NA
