graph6 string,levelable,minimized solution
H?PHcOv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?CYd?n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HCCGZ@f,F,NA
H?OiS_v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?qOUt,F,NA
H_?]@C|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?CXe?n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@?H]@\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HI?K?[v,F,NA
HB?K?[n,F,NA
HI_?G[v,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?o__lf,F,NA
HoC?G\r,F,NA
HoC?Gtf,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HAg?Glf,F,NA
H?EB?wn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?`__tf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HG?[BC^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?Ce?w^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HA?L?wn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?GU?wn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HA?L?xf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@?M@hN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HK??ZaN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@?M?wn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HoC?G\},T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?CZC`n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?Y?_nm,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?CYd@n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_L?GMz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
HI?K?[~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
Ho?G_\v,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HEG?G\n,F,NA
HoC?G\v,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?WS?ln,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
H?DD?w~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HCW?Gln,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?GU?xn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H_?oQUv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H_?oUC~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?Ce?w~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HA?L?xn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?CXeBn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HoC?G\~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?Dc?t~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?Y?_nn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?DD?x~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H_K?IM~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?Ce?z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
HA_`GgJ,F,NA
HGECBC[,F,NA
H?OHHeS,F,NA
HGABOoT,F,NA
HGCBGqD,F,NA
HG_P?lM,F,NA
HQ?GXOV,F,NA
HI_OGKj,F,NA
HG_OOle,F,NA
HK_?WLp,F,NA
H`?GWf`,F,NA
HGcOGLb,F,NA
HA?hKOZ,F,NA
H?`P`DL,F,NA
HG`__KZ,F,NA
HA?H\?\,F,NA
HG?W[`b,F,NA
HGCWKDb,F,NA
H`?@gZH,F,NA
HDO?G[f,F,NA
HGAORCZ,F,NA
HGE?Gtb,F,NA
HGECBC\,F,NA
HK?GYOv,F,NA
H`?G_^e,F,NA
HK?GWpf,F,NA
HK_GGLr,F,NA
HC@IHOz,F,NA
HGCWcCn,F,NA
HC?IZ?|,F,NA
H@PGSCv,F,NA
H_?gofd,F,NA
H`?oONJ,F,NA
H@OG]?v,F,NA
HG___lN,F,NA
HQ?H?[^,F,NA
HI_?Gkn,F,NA
HG_OOlf,F,NA
HK_?G\r,F,NA
H_C_Gvb,F,NA
HGc?Glf,F,NA
HA?cPW^,F,NA
H?`_`dN,F,NA
HG_OJC^,F,NA
HA?L@W^,F,NA
HG?K_xf,F,NA
HGCCGxf,F,NA
H`??XjJ,F,NA
H`C?G^m,F,NA
HOCWaDn,F,NA
H_C_oNl,F,NA
HGCWcDn,F,NA
H_KOGNj,F,NA
HKG?G\^,F,NA
H`?G_^f,F,NA
HKC?G\n,F,NA
HK_?G\v,F,NA
HCH?HT^,F,NA
HGCCGw~,F,NA
HCW?HL^,F,NA
HGCCGxn,F,NA
H_?oOvf,F,NA
H`?GHfN,F,NA
HG?K_xn,F,NA
HGCWcFn,F,NA
H`C?G^n,F,NA
HOCAGx~,F,NA
H_C_Gvn,F,NA
HGCCGx~,F,NA
H_K?Gnn,F,NA
HK?G_^~,F,NA
H??ySOr,F,NA
H??YTOu,F,NA
H?`__\q,F,NA
HG?XKDX,F,NA
H??XUOu,F,NA
HA?O\Hi,F,NA
HK?@_^K,F,NA
H?H?[c\,F,NA
H?OKHct,F,NA
H?GGmGZ,F,NA
H?OGhed,F,NA
H?GIHeT,F,NA
H?E?Z`b,F,NA
H@?OXVD,F,NA
H?H?ZaR,F,NA
H?HC_[\,F,NA
H?Os@cN,F,NA
H?o__[V,F,NA
H?OT@gN,F,NA
H@AI?sf,F,NA
HGA?ppF,F,NA
H@?M@WV,F,NA
H@OCGxb,F,NA
H?Ce?[N,F,NA
H@?M?kN,F,NA
H?Ce?[V,F,NA
H?C_XfB,F,NA
H??ZSPt,F,NA
H??iSpu,F,NA
H_?oQMy,F,NA
H?@KPov,F,NA
H??kQov,F,NA
H?_OZDt,F,NA
H?OKHhr,F,NA
H??XUOv,F,NA
HA?GlDl,F,NA
H?Q?Xfp,F,NA
H?LC?[v,F,NA
H?EB?[|,F,NA
H?`__\r,F,NA
HG?[@LZ,F,NA
H?Ce?[|,F,NA
HA?L?ll,F,NA
HK??XfL,F,NA
H?H?[c^,F,NA
H?`@_[v,F,NA
H?GU?[^,F,NA
H?OO\Cv,F,NA
H?H?[cv,F,NA
HGA?pLZ,F,NA
H@?GmCn,F,NA
H?H?[dr,F,NA
H?LC?^u,F,NA
H?CKJHz,F,NA
H?C_]D|,F,NA
HC?GjFl,F,NA
H?WS?\v,F,NA
H?Ce?\|,F,NA
H_?oQMz,F,NA
H?Q?Xc~,F,NA
H?OO\C~,F,NA
H?_R?\v,F,NA
HGA?qK~,F,NA
H?Ce?[~,F,NA
HA?GlDn,F,NA
HK?@_^N,F,NA
H?C_]F|,F,NA
H?LC?^v,F,NA
H?EB?\~,F,NA
H?C_]D~,F,NA
H_?HcL~,F,NA
H?Ce?^~,F,NA
HA?H[Ot,F,NA
HA?HSWu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?`P?li,F,NA
HG__gLX,F,NA
H@?I[Ot,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HG?W[Dp,F,NA
HG_OWLp,F,NA
HG?O[hi,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGCGKLq,F,NA
H`??Wng,F,NA
H@O?[K\,F,NA
H?OSHSt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HCOGHcf,F,NA
H?O_gud,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@OOHUF,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@A?rHJ,F,NA
H@?IHeL,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@OGHeF,F,NA
HGA?Z_Z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGC?ZaF,F,NA
H@Q?G[Z,F,NA
H?Os?sf,F,NA
HCO_HSV,F,NA
H?OT@K\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@OCHK\,F,NA
HGA?pXR,F,NA
H@AI@cN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H@OCHgN,F,NA
HGA?rOV,F,NA
H@OCHpF,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?HC_kN,F,NA
H@OCGkN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?Q@`SV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@@@OmJ,F,NA
H@@@_]J,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HC?HYPt,F,NA
H@OG[Hr,F,NA
H@@GSTu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?g_^q,F,NA
H`?GgNh,F,NA
HA?KPWv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HC?HQWv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?__idl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA_OHLj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@?KQWv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HG?KGxr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG_GGlr,F,NA
HG?O[Tt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGCGKLr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_G?Wnp,F,NA
HA?k?[z,F,NA
HA?cO[|,F,NA
H?`P?lj,F,NA
HG_OHLZ,F,NA
H@AI?[z,F,NA
HG?[?\r,F,NA
HG_OG\r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HG?K_ll,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HGCCG\t,F,NA
H`??Wnh,F,NA
H@OCG[^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?`@`K^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HCO?XKv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?OPLC^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@O?kKn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HGA@OtV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@@?[Sv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H@O?[Kv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGA?o\r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HGC?[Lr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H_C_G^y,F,NA
HCG?YL|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?KOxv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGC?[L|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?OXVt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_GGGnr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HCH?G\z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HGCK?\v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HGCCG\|,F,NA
H_?g_^r,F,NA
H`?GGnj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HA_?XK~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HA?cO[~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?_RAK~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HG_@Gl^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@OCG[~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HGA?oln,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HG_?g\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HG?Gkdn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HGC?[Lv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`??Wnj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H_C?XN|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_C_G^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
HCGAG\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HGA?o\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HGC?[L~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_?H`N^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H`??Wnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H_C@G^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
HK?GWWr,F,NA
HG_OgLh,F,NA
HA__Gsf,F,NA
HGA?rGZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?Q@`cN,F,NA
HK?GWXr,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HK?GWNp,F,NA
HK?GO[v,F,NA
HG_OGlj,F,NA
HK??W^p,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HA_@HK^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HGA?otf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HK??W^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HK??W\|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
HK?GG^r,F,NA
HK??W[~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HG_?gln,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HK??W^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HK??W^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HK??W\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HK??W^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HK??W^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?`__li,F,NA
HA?G\Ou,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HG?G[hq,F,NA
H`?@_^K,F,NA
H@?G]Ou,F,NA
H?OOhUd,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?E?rHb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@?G]C\,F,NA
H@?GXfD,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HG?GZaR,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?OT?kl,F,NA
HGA?oxb,F,NA
H@o?G[V,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H@?M@gN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
HGCCGxb,F,NA
H@?GXfB,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HC?GZPu,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H_?oO^q,F,NA
H@?G]Pu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?_OjDl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HC?GZC|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HG?G[dt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?GXfp,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@?G]C|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?`__lj,F,NA
HA?L?[|,F,NA
HG?K_\t,F,NA
H`??XfL,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@?M?[|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?OOlCn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HGAB?s^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@?M?[^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@?G]Cv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HG?G[dr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_K?G^u,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
HC?GZD|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H_?GXft,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HG?G[d|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HCW?G\v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
H_?oO^r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
HG?K_\|,F,NA
H?_R?ln,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HA?G\C~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HG?G[dv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H`?@_^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@?M?[~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H_?GXf|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_K?G^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0]"
HC?J?\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H_?H_^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
HG?G[d~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H_?H_^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 5.0]"
H@HC?{],F,NA
HGGS?|M,F,NA
HCO`A[],F,NA
HGCS@\M,F,NA
Ho?GbK],F,NA
H`?GdLM,F,NA
HK?GPnE,F,NA
HAOc?{},F,NA
H_CaC[},F,NA
H_CPA]m,F,NA
H@HC?{},F,NA
H?LC@l],F,NA
HOCQ@\],F,NA
HGCS@\],F,NA
H?LC@nM,F,NA
H_GOIum,F,NA
HK??XzM,F,NA
H@HC?{^,F,NA
HGGS?|N,F,NA
HCO`A[^,F,NA
HGCS@\N,F,NA
Ho?GbK^,F,NA
H`?GdLN,F,NA
HK?GPnF,F,NA
H@QC?|},F,NA
H@HC?|},F,NA
H?LC@n],F,NA
HGCS@^],F,NA
HAOc?{~,F,NA
H_CaC[~,F,NA
H_CPA]n,F,NA
H@HC?{~,F,NA
H?LC@l^,F,NA
HOCQ@\^,F,NA
HGCS@\^,F,NA
H?LC@nN,F,NA
H_GOIun,F,NA
HK??XzN,F,NA
H@HC?~},F,NA
H@QC?|~,F,NA
H@HC?|~,F,NA
H?LC@n^,F,NA
HGCS@^^,F,NA
H@HC?~~,F,NA
HGCc?{],F,NA
HI?K?{m,F,NA
HCH?`\M,F,NA
Ho?OPlM,F,NA
HEG?I[m,F,NA
HKC?H\M,F,NA
HK_?HlM,F,NA
HGDC?{},F,NA
H_O__}m,F,NA
HOCa?|],F,NA
HoC?H\],F,NA
HQC?H^M,F,NA
H?Sc@l],F,NA
H@@K@s},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?Dc@t],F,NA
HOCAHx],F,NA
H?Oc`x],F,NA
H?U@@nM,F,NA
H_C_Ium,F,NA
H_C_MS},F,NA
H?DD@x],F,NA
HGCCHx],F,NA
H_K?Imm,F,NA
HGCc?{^,F,NA
HI?K?{n,F,NA
HCH?`\N,F,NA
Ho?OPlN,F,NA
HEG?I[n,F,NA
HKC?H\N,F,NA
HK_?HlN,F,NA
HGEA?}},F,NA
H@@K@t},F,NA
H?U@@n],F,NA
H@@CPx},F,NA
H?DD@z],F,NA
HK?G`^],F,NA
HGDC?{~,F,NA
H_O__}n,F,NA
HOCa?|^,F,NA
HoC?H\^,F,NA
HQC?H^N,F,NA
H?Sc@l^,F,NA
H@@K@s~,F,NA
H?Dc@t^,F,NA
HOCAHx^,F,NA
H?Oc`x^,F,NA
H?U@@nN,F,NA
H_C_Iun,F,NA
H_C_MS~,F,NA
H?DD@x^,F,NA
HGCCHx^,F,NA
H_K?Imn,F,NA
H@@K@v},F,NA
HGEA?}~,F,NA
H@@K@t~,F,NA
H?U@@n^,F,NA
H@@CPx~,F,NA
H?DD@z^,F,NA
HK?G`^^,F,NA
H@@K@v~,F,NA
HKG?I[],F,NA
H`?GeKm,F,NA
H`?GPnE,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HK_?JK],F,NA
HODA?{},F,NA
H_CP@^M,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H`C?H^M,F,NA
HOCQA[},T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HOCAIw},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H_C_HvM,F,NA
H`??XzM,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H_K?HnM,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
HKG?I[^,F,NA
H`?GeKn,F,NA
H`?GPnF,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0]"
HK_?JK^,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
HGEC?|},T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H_C`?|},T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HGCSC\},T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HK?Gc\},T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
HODA?{~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
