graph6string,levelable,minimized solution
H?@{rtn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
H?BLrw~,F,NA
H?@\t\|,F,NA
H?@}P~r,F,NA
H?BJrs~,F,NA
H?BHzuz,F,NA
H?@\\tz,F,NA
H?AZrnj,F,NA
H??}Zt|,F,NA
H?BHzu|,F,NA
H?@kzyz,F,NA
H??}Zzr,F,NA
H??}]s~,F,NA
H?@}P~z,F,NA
H?BJp~z,F,NA
H??}Zzz,F,NA
H?AZr\~,F,NA
H?BJp}~,F,NA
H?@\\t~,F,NA
H?AZrnn,F,NA
H?AZr^~,F,NA
H?KJnjN,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 4.0]"
H?@xu^y,F,NA
H?@Zt]|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 5.0]"
H?@xrvN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?@xu]z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?@xuvf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 4.0]"
H?KJjnN,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 4.0]"
H??ztvN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?@kzu|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 2.0]"
H??}Zvt,F,NA
H?@xu^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?KJm^v,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0, 3.0]"
H??}Zv|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0]"
H?@\Zu~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0]"
H??zu\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 5.0]"
H??}\t~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0]"
H??zvN^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 5.0]"
H??zu^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 6.0]"
H??}vrf,F,NA
H?BuP~y,F,NA
H?Bkrtv,F,NA
H??}rzf,F,NA
H?@{rvf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
H??zuvf,F,NA
H?AZrvf,F,NA
H?A^Jt|,F,NA
H??x}vf,F,NA
H?BXvNz,F,NA
H??}vNz,F,NA
H?BH~f|,F,NA
H?AZ^d~,F,NA
H??}vL~,F,NA
H?AZvL~,F,NA
H??}vN~,F,NA
H??x}^x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0]"
H??xzvN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 4.0]"
H?BHx|z,F,NA
H?@js}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]"
H?BHx~r,F,NA
H??xx~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H?@j[}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H??}X~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0]"
H?BHx~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0]"
H??x}\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H?BHx~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H??x~N^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H??x}^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 6.0]"
H?@X|^x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0]"
H??zZu^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 4.0]"
H??z]u^,F,NA
H??z[~r,F,NA
H?AXz\z,F,NA
H?@mp}^,F,NA
H?@Xzun,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 4.0]"
H??}Zu^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 4.0]"
H?@X|^r,F,NA
H??xz]^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H?@Z[}n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H??z[~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0]"
H?@\X~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0]"
H??z[|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H?BIx}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H??z[~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H??z[~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 6.0]"
H??y~rf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0, 4.0]"
H??zrnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]"
H?@X|vf,F,NA
H?@\tln,F,NA
H??ztnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]"
H?AZr\v,F,NA
H?BHzuv,F,NA
H?@Zt]v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]"
H??xznN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H??zZm^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H?@[zmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H??y{~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H?A[z\v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0]"
H??y~Nz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0]"
H?AZZnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0]"
H??y~L~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H??{~L~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H?AZZm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 5.0]"
H??y~N~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 6.0]"
H??}^v{,F,NA
H??~u^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0]"
H?KM^nv,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 3.0, 3.0]"
H??}^v|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0, 3.0]"
H?AZZ~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 3.0]"
H??}Z~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 3.0]"
H??}^vv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0, 5.0]"
H??}^v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0, 6.0]"
H?@x}^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 4.0, 2.0]"
H??}Z|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 5.0]"
H?BHz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 5.0]"
H?@kz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 5.0]"
H??}Z~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 5.0]"
H??}Z~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 6.0]"
H?@{~Nz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 4.0, 2.0]"
H?A^J|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 5.0]"
H??}^n~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 6.0]"
H??}^~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0, 2.0]"
H??}^~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 6.0, 6.0]"
H@Ge}z[,T,"[3.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H@Ge}z{,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H@Ge}z\,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HAP@|}},T,"[2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
HCCV^Xn,F,NA
H@G`}~],T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H?@X~vy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 2.0]"
H?KNnjN,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 4.0]"
H@Ge}z|,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H@Ge}z^,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@Ge}x~,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H??~vr^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
H@Ge}z~,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 2.0, 6.0]"
H??~vz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0, 2.0]"
H@Gf}z\,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0]"
H??~vz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 3.0]"
H??~vz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0]"
H@Ge~z^,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H??~vz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 6.0]"
H@Ge}~^,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@Ge}~~,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 3.0, 3.0, 6.0]"
H??~v~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 6.0, 6.0]"
H@Gb}z[,F,NA
H??z~r{,F,NA
H@Gezz\,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0]"
H??~rx|,F,NA
H??~ry|,F,NA
H@Gb}z\,F,NA
H??|zzx,F,NA
H@Gby~\,F,NA
H@Gdy~\,F,NA
H?@Z|vx,F,NA
H??xz~y,F,NA
H??yz~y,F,NA
H??{z~y,F,NA
H??z~rN,F,NA
H??~rz|,F,NA
H??z~r|,F,NA
H@Gb}z^,F,NA
H??z~p~,F,NA
H??z~q~,F,NA
H??z~r^,F,NA
H??z~r~,F,NA
H?@zp~x,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]"
H??zzzx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0]"
H??zzyz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]"
H??zzzZ,F,NA
H?@xzvz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0]"
H??zzzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0]"
H??zzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 5.0]"
H?@Zzy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0]"
H??zzz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 6.0]"
H?Axztz,F,NA
H?@xzuz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H??zr}},F,NA
H??z|zZ,F,NA
H??xz}},F,NA
H?@x|vz,F,NA
H??z|zz,F,NA
H??z|x~,F,NA
H??z|z^,F,NA
H??z|z~,F,NA
H?@}p~x,F,NA
H??}zzx,F,NA
H?Ayztz,F,NA
H?BXzuz,F,NA
H?@{|tz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 4.0]"
H?Azr^Z,F,NA
H?@x~rZ,F,NA
H?@yzuz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 5.0]"
H?@x|vZ,F,NA
H?@y|uz,F,NA
H?@z\vZ,F,NA
H??zr~],F,NA
H??|r~],F,NA
H?@\t|},F,NA
H??z}vl,F,NA
H??xz~],F,NA
H??yz}},F,NA
H?@ZZ}},F,NA
H?@[z}},F,NA
H?@kz}},F,NA
H?Azq~z,F,NA
H?@x}vz,F,NA
H??z}zz,F,NA
H?@Z|x~,F,NA
H??|}x~,F,NA
H?A\zx~,F,NA
H?@x~V^,F,NA
H?@Z|z~,F,NA
H??z~v{,T,"[4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 4.0]"
H??z~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 2.0, 5.0]"
H?@x~vz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 2.0, 2.0]"
H??z~v|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 3.0, 2.0]"
H??|z~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 2.0]"
H??z~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 2.0, 6.0]"
H??~r~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 5.0, 4.0]"
H@Gb}~^,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 2.0, 5.0, 3.0, 3.0]"
H??z~v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 3.0, 6.0]"
H??zz~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 2.0]"
H??zz~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 3.0]"
H??zz}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H??zz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 6.0]"
H??z|~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 3.0]"
H??z|~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 6.0]"
H??z~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 6.0, 6.0]"
H??}~rw,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?B}pvx,T,"[2.0, 2.0, 4.0, 2.0, 2.0, 3.0, 5.0, 6.0, 2.0]"
H??~uzx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 2.0]"
H??~rz\,F,NA
H?B{rtz,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0, 5.0]"
H?Bxuvj,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 6.0, 6.0, 6.0]"
H??}~rx,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 5.0, 3.0, 3.0]"
H?@Zt~y,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 3.0]"
H?AZr~y,F,NA
H?KMnnm,F,NA
H??x}~y,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 5.0, 5.0, 3.0]"
H?@X|~y,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 5.0, 4.0, 5.0, 3.0]"
H??y~vm,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 5.0, 5.0, 3.0, 5.0]"
H?AZz^x,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 4.0, 3.0]"
H??~vjN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 3.0, 5.0, 5.0]"
H?Bxuvz,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 5.0, 5.0, 5.0]"
H?BX~rz,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 5.0, 3.0, 3.0]"
H??}~rz,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 5.0, 3.0, 3.0]"
H??~ux~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 3.0, 5.0, 6.0]"
H?AZ~p~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 3.0, 5.0]"
H??~vZ^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 5.0, 3.0, 5.0, 6.0]"
H??~uz~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 5.0, 3.0, 5.0, 7.0]"
H?@zvq^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?@{zvx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0]"
H?@zru^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?@Zt}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]"
H?AZr|},F,NA
H?AZzzj,F,NA
H?A[z|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 2.0]"
H??zzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0]"
H?A\Z|},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0, 2.0]"
H?@jzy^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 4.0]"
H?@zs~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?@zs~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 3.0]"
H?AZzzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 3.0]"
H?@\|x~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 2.0, 5.0]"
H?@zs|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 5.0]"
H?@zu]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 5.0]"
H?@zs~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 6.0]"
H?@|vrN,F,NA
H?BX~rj,F,NA
H?AzrvN,F,NA
H?@ztvN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 4.0]"
H?@|uvf,F,NA
H??zu~m,F,NA
H?AZr~m,F,NA
H??~e~m,F,NA
H??x}~m,F,NA
H??|Z~],F,NA
H??y~^u,F,NA
H??z|zN,F,NA
H?@x}vf,F,NA
H?@|u^z,F,NA
H??}~Zz,F,NA
H?@l}x~,F,NA
H?@~S|~,F,NA
H?B^P~v,F,NA
H?B^P~~,F,NA
H??~u~{,F,NA
H?B}p~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 5.0]"
H?@{~vz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 2.0, 2.0]"
H??}~v|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 3.0, 2.0]"
H?BX~v~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 2.0, 6.0]"
H??~vz^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 5.0]"
H??}~vz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 3.0, 3.0]"
H??~u~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 5.0, 6.0]"
H?@x~v^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 2.0, 5.0]"
H??}z~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 2.0]"
H??z}~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 3.0]"
H??zz~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H??z|~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H??z}~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 6.0]"
H?@{z~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 5.0, 2.0]"
H?AZz~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 3.0]"
H?@\||~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H?AZz|~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H?AZz~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H?AZz~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 6.0]"
H?BX~vn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 4.0, 2.0, 5.0]"
H??~u~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 5.0, 5.0]"
H??z}~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H??}~^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0]"
H??}~^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 6.0]"
H??}~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 6.0, 6.0]"
H??~~z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 2.0, 2.0]"
H??~v~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 5.0, 2.0]"
H??z~~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 2.0]"
H??~~z^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 2.0, 5.0]"
H??~~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 2.0, 6.0]"
H??~~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 6.0, 6.0, 6.0]"
H@U@\HR,F,NA
H@R@pXR,F,NA
H@R@oyb,F,NA
H@cPYLd,F,NA
H@W[IMR,F,NA
HAoXHKr,F,NA
HIAopTJ,F,NA
HAgXHLR,F,NA
H@oYKKr,F,NA
H@o_xhF,F,NA
HD?YQ[m,F,NA
H?k`iLT,F,NA
HAgHHlU,F,NA
H?\CHmU,F,NA
H@oIKku,F,NA
H?]@lHR,F,NA
H?s`HlU,F,NA
H@oHHlU,F,NA
HGAYr_j,F,NA
H@BHtPR,F,NA
H@OPZYU,F,NA
HAG[Iue,F,NA
H@IQtHJ,F,NA
H@O_xzE,F,NA
HIGPg^H,F,NA
H@D_{V`,F,NA
H@LO\FB,F,NA
H@?YYuk,F,NA
H?KQZMs,F,NA
H@W_i]U,F,NA
H?LC[ls,F,NA
H@IashJ,F,NA
H?ShHnQ,F,NA
H@SHHnE,F,NA
HIO`g]X,F,NA
H@@XtFH,F,NA
H@?YXvK,F,NA
H?S`i]s,F,NA
H?M@YnS,F,NA
H?iHj`R,F,NA
H?KhInQ,F,NA
H@KPI^E,F,NA
HJO@WmL,F,NA
H@KciVD,F,NA
H?@Ixyw,F,NA
H@?IxzK,F,NA
H?O`yys,F,NA
H?HCxzS,F,NA
H?CPzZc,F,NA
H@R@ozb,F,NA
H@gYaMf,F,NA
HGopOlV,F,NA
HCoopLf,F,NA
HHBPOvJ,F,NA
HBJ@OnJ,F,NA
HCWXKdf,F,NA
HAhOpLf,F,NA
H@oosLf,F,NA
HIAhQeZ,F,NA
HJAHOnJ,F,NA
HDCiQKn,F,NA
HBEA[Wn,F,NA
H?kqaMf,F,NA
HCWHkhf,F,NA
HEChISn,F,NA
H?wr?lV,F,NA
HAhP_\f,F,NA
H?wolDV,F,NA
H@oo\DV,F,NA
HAAiprb,F,NA
H@_ilPV,F,NA
H@OwuDf,F,NA
H@_wuDf,F,NA
HAWO~Af,F,NA
HGXO[er,F,NA
H@HJKo^,F,NA
H@EKjPN,F,NA
H@IZAUV,F,NA
H@gakXV,F,NA
HAChmOn,F,NA
HH?g}`N,F,NA
HBGgmDN,F,NA
H?go~@V,F,NA
H@go]DV,F,NA
HIOO|Qf,F,NA
HACilOn,F,NA
H@EHmPN,F,NA
H?grcXV,F,NA
HCcPZHf,F,NA
H@Gq]O^,F,NA
HI?ilO^,F,NA
HJ?gkTN,F,NA
H@C\N@N,F,NA
H@KLMHV,F,NA
HJO?{Yf,F,NA
H?PXt_^,F,NA
H?LJL_^,F,NA
HA?ytOn,F,NA
H?aYr_n,F,NA
H@AXuPN,F,NA
H?_zcpf,F,NA
H?CzV?^,F,NA
H@?zUO^,F,NA
HA@XtPf,F,NA
H?G|e`N,F,NA
HGopOnV,F,NA
HAhOpNf,F,NA
HBCkSLn,F,NA
HDDAXXn,F,NA
HEChKTn,F,NA
H?wr?nV,F,NA
HAhP_^f,F,NA
