graph6string,levelable,minimized solution
HI?}\qZ,F,NA
H@X_{~q,T,"[2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@H^KvX,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0]"
HBWNKm\,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0]"
H?\`k~q,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H@W^KnX,F,NA
H@HXuve,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HPWMim\,F,NA
HAR`p}y,T,"[3.0, 3.0, 3.0, 2.0, 2.0, 5.0, 3.0, 3.0, 3.0]"
HFGeY]\,T,"[2.0, 3.0, 3.0, 4.0, 2.0, 2.0, 3.0, 3.0, 2.0]"
Ho@zSs^,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
HGGY|n[,F,NA
H@FVTXN,F,NA
H@GY}ze,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
HBA^RYZ,T,"[4.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0, 2.0, 2.0]"
H?YXrnq,F,NA
HD@^P^X,F,NA
H?NHrnq,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 2.0, 3.0]"
H?WZk~s,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0]"
H?NreUN,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0]"
H?SZl^s,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0]"
HBWVKzl,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
HBeP^Dn,T,"[3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
HAQ~@vx,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?jtatz,F,NA
HIAxuTz,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
H@JYvEz,T,"[3.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 5.0, 5.0]"
H@ia~`^,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
HBXFKy|,F,NA
H?ma~`v,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 5.0]"
HBXC~G~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H@I]vHz,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
HCb`zpz,F,NA
HGIuqy^,F,NA
HAO|vG~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H@Jeqy^,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 2.0, 3.0]"
H?Ujnaz,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 3.0, 2.0]"
HIBH|pz,F,NA
H@Ja}qz,F,NA
HB@nSy^,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H?Xs~_~,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 3.0]"
H@FmbU^,T,"[3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0, 4.0]"
H@H]vG~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
HIAxuVz,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 4.0]"
HBXC~I~,T,"[3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
HC_zvH~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
HIBH|rz,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0, 3.0]"
H?iq~`~,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 5.0]"
HI?|uX~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0]"
H@I]vH~,T,"[2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0]"
HI?|uZ~,T,"[3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]"
H?]lanp,F,NA
H?]ramj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?Y{rfp,F,NA
HBA}RUZ,F,NA
H?\bdm],F,NA
H@W\MnY,F,NA
H?mbixr,F,NA
HBWMLm],F,NA
H?\Ql]u,F,NA
H?YZbmy,F,NA
HD@ZT^Y,F,NA
H?hQzyu,F,NA
H?StZm{,F,NA
H?dRZyu,F,NA
H?XRk}{,F,NA
H?MRnZM,F,NA
H?TRl]{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0]"
H?D\Zu{,F,NA
H?Pjs}{,F,NA
H?]rKvr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?]lanr,F,NA
H?mbizr,F,NA
H?\dkxv,F,NA
HBEtQ^N,F,NA
H?lqtLv,F,NA
HBDe[yn,F,NA
H?YZlrr,F,NA
H?hytdv,F,NA
HB@lszN,F,NA
H?Xtsxv,F,NA
H@FR]qn,F,NA
H?Lu]o~,F,NA
H?YZlo~,F,NA
H?Xs}o~,F,NA
H?]rKvN,F,NA
H?lrSnv,F,NA
H?h|avv,F,NA
H?Xs|p~,F,NA
H?NLmp~,F,NA
H?YZlr~,F,NA
HBXC|zf,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HI?|u^{,F,NA
H?Xvdy^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0]"
HI?|rzN,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@iay~r,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HBX@{~f,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@H\uvf,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0]"
HC_~Jt|,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@H^Mu^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H@DnUm^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@HX}vf,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HI?|u^|,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HBXC~M~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HC_zvL~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HI?}\v|,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?Xs~e~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
HAO|vL~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@H]vM~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAO|vN~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
HBXD{zd,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
HAOx~re,F,NA
H?Ltm^w,F,NA
H?Ujlvs,F,NA
H?pxrnq,F,NA
H?o|jvs,F,NA
HIOt}Y|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
HB@nszl,F,NA
H?pxvfu,F,NA
H?Y\vh},F,NA
H?Xs~p},F,NA
H?Mu^p},F,NA
HBDc~Zj,F,NA
HIR_|uz,F,NA
HIBH~qz,F,NA
HI?}X~x,F,NA
H?Xs~r},F,NA
HIO^Ly~,F,NA
HI?}^q~,F,NA
H?pxvfv,F,NA
H?Y\vh~,F,NA
H?[u^h~,F,NA
H?Mu^p~,F,NA
H?[u^j~,F,NA
H?lsj^r,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 3.0, 2.0]"
H?irq~t,F,NA
H?YZ|rt,F,NA
H?Yzeu^,F,NA
H?Xtry^,F,NA
H?mbi~r,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 2.0]"
H?maznt,F,NA
H?mRjln,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 3.0]"
HBDd]]^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 3.0]"
H?\Rlmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
HBCmm]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?iqzvt,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
H?Trlun,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0]"
H@Dml^Z,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
H?Ulrl|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?rP|xz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 4.0]"
H?Xszyz,F,NA
H?pxuuv,F,NA
H?eqz\z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?LvS~N,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 3.0]"
H?Lp}^Z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?h|a~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 3.0, 2.0]"
H?\Tl^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
H?Ttt^v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 3.0]"
H?Y\rzv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0]"
H?mRj\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
H?Xts~^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 4.0]"
H?\Tl\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
H?[u]m~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?Tt\v~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 5.0]"
HIOw|vf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
HAPxtvf,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?Xzc~y,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
H?Xrs}|,F,NA
H?\pjvN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?LzdvN,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0]"
HIO^H}|,F,NA
HIOXx~f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?[rlnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
HI?}Zu|,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@HZs~f,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H?[uZl|,F,NA
H?Lrs~N,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
H?LpzvN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0]"
H?\pm^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
HIOX~M~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
HI?zu]~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?[uZn|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?\Rl]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?[rm\~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?Lru]~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?[rm^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?[tnjN,F,NA
H@Iyuvf,F,NA
H?Mze^y,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0, 3.0]"
H?]pm^Z,F,NA
H?LtrzN,F,NA
H?L|bvN,F,NA
H?kuZnt,F,NA
H?krjnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 3.0]"
H@H^Lv\,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?LuZyz,F,NA
H?MuZxz,F,NA
H?Mze^z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 3.0, 2.0]"
H?krm^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 4.0]"
H@H\vN^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0]"
H?MuZv|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
H?[u\n^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?Ltu\~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 4.0]"
H?Mru\~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 4.0]"
H?[u\n~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
HAOx~rf,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HAOx|vf,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
HI?zp~N,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0]"
H@HY|vf,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
HAOxx~f,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H@HY{~f,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?YZjmz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
HBAZr\n,F,NA
H?NJjmz,F,NA
HI?x}^z,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HAOx~M~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
HBAZZ^z,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?Xrk}~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 4.0]"
HI?x}\~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@HY~M~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
HI?x}^~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H@H[~rf,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H@H^K~x,F,NA
H@IZq~f,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0]"
H?NJlnZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
H@H[~Nz,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@Ja{~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?NJlnz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H@FR\^^,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H@H[~L~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H@H[~N~,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?YZlv{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?hytnr,F,NA
H?h\jvt,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]"
H?Xszu|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
H?pxtvV,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0]"
H?NHznZ,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?YXzmz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?YYzmz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0]"
H?YZlvN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H?Y\rn|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?hZtnv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0]"
H?Ujlt~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?YZmu~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0]"
H?YZlv~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 5.0]"
H?[u^n{,T,"[2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 3.0]"
H?[vm^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0, 2.0]"
HIO^L}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HI?}^u~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?[u^n|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?[u^n~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
HI?|}^|,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HC_~J|~,T,"[3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
HI?}\~~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
H?NJnv},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
HBAZ^vn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0]"
H?ozvnv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]"
H?NJnv~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 5.0]"
H?Ujl~},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 2.0]"
H?Tt^u~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?iqz~v,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0]"
H?YZnu~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H?dlj|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?Xs|~^,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?TtZ}~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?NLm|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 4.0]"
H?Ujl~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 5.0]"
H?Lr}^|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 2.0]"
H?[uZ~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
HI?}Z}~,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?NJj~z,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 3.0]"
H?LuZ|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?LuZ~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 5.0]"
H?Mr}^|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 3.0, 2.0]"
H?[u^m~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H@H^L~^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 4.0, 3.0]"
H?ozvm~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 4.0]"
H?LuZ}~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?MuZ|~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0]"
H?NLj~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 5.0]"
H?Lu^~},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0]"
H?Lu^~~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 5.0, 5.0]"
H?~@hlr,F,NA
HBwJKmV,T,"[3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 4.0, 4.0]"
H?{phnF,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?|bKmV,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H@KveZL,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?NHzfp,F,NA
HBA^RU\,F,NA
H@Kq^fM,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H@K]NNY,F,NA
H?Kp}^s,F,NA
H?Sq|^s,F,NA
H?NFmW|,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?opx~s,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?gqy~s,F,NA
H?NpmVJ,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0, 3.0, 3.0]"
H?Cx}^w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?Dj[~w,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@JXvFZ,F,NA
H?~@hnr,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 2.0]"
H?{pmLv,F,NA
HFF@X^N,F,NA
H@J`}rZ,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@KveZN,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H@G}vH^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H@FVPzN,F,NA
H?ox~`v,F,NA
HBBkstn,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?K}^_~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?T\^_~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?~@hnN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?{pmNv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H@G}vJ^,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?ox~bv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?K}^`~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?eZ^`~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
H?K}^b~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 5.0]"
H@G}uzf,F,NA
H?K}^f{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
H?K~bzN,F,NA
H?{pm^V,T,"[2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0, 3.0, 4.0]"
H@G~Mv\,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H@Kve^N,T,"[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
