graph6 string,levelable,minimized solution
H?`cvV^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0]"
H?`cvV~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 5.0]"
H?`cuvw,F,NA
H?`cuvs,F,NA
H?`cuvk,F,NA
H?`cuv[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cuu{,F,NA
H?`cuv{,F,NA
H?`cuvy,F,NA
H?`cuvu,F,NA
H?`cuvm,F,NA
H?`cuv],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cuu},F,NA
H?`cuvx,F,NA
H?`cuvt,F,NA
H?`cuvl,F,NA
H?`cuv\,F,NA
H?`cuu|,F,NA
H?`cuvj,F,NA
H?`cuvZ,F,NA
H?`cuuz,F,NA
H?`cuvf,F,NA
H?`cuvN,F,NA
H?`cuun,F,NA
H?`cuu^,F,NA
H?`cuv},F,NA
H?`cuv|,F,NA
H?`cuvz,F,NA
H?`cuvv,F,NA
H?`cuvn,F,NA
H?`cuv^,F,NA
H?`cuu~,F,NA
H?`cuv~,F,NA
H?`cvNw,F,NA
H?`cvNs,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 3.0, 3.0]"
H?`cvNk,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0]"
H?`cvN[,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 4.0, 3.0, 4.0, 3.0]"
H?`cvL{,F,NA
H?`cvN{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvNy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvNu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cvNm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cvN],F,NA
H?`cvL},T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 4.0]"
H?`cvNx,F,NA
H?`cvNt,F,NA
H?`cvNl,F,NA
H?`cvN\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cvL|,F,NA
H?`cvNj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cvNf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvNN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvLn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvM^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvN},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvN|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvNz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvNv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cvNn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cvN^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cvL~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cvN~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?`cunw,F,NA
H?`cuns,F,NA
H?`cunk,F,NA
H?`cun[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cum{,F,NA
H?`cul{,F,NA
H?`cun{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cuny,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cunu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cunm,F,NA
H?`cun],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cum},F,NA
H?`cul},T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0, 4.0]"
H?`cunx,F,NA
H?`cunt,F,NA
H?`cunl,F,NA
H?`cun\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cum|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cul|,F,NA
H?`cunj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cunZ,F,NA
H?`cumz,F,NA
H?`cunf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cunV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cumv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cunN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cumn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`culn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cum^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cul^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cuk~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cun},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cun|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cunz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cunv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cunn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cun^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cum~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cul~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cun~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?`crnw,F,NA
H?`crns,F,NA
H?`crnk,F,NA
H?`crn[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`crn{,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 3.0]"
H?`crny,F,NA
H?`crnu,F,NA
H?`crnm,F,NA
H?`crn],F,NA
H?`crnx,F,NA
H?`crnt,F,NA
H?`crnl,F,NA
H?`crn\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`crnr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`crnj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`crnZ,F,NA
H?`crnf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`crnV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`crlv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`crnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`crm^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`crn},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`crn|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`crnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`crnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`crnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`crn^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`crn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
H?`cu^k,F,NA
H?`cu^[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cu]{,F,NA
H?`cu^{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cu^y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cu^u,F,NA
H?`cu^m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cu^],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cu]},F,NA
H?`cu^l,F,NA
H?`cu^\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cu]|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cu^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cu]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cu^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cu^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cu^z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cu^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cu^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cu^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cu]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cu^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?`cs~k,F,NA
H?`cs~[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cs~{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cs~y,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cs~u,F,NA
H?`cs~m,F,NA
H?`cs~],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cs~l,F,NA
H?`cs~\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 2.0]"
H?`cs~N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cs}^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cs~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cs~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cs~z,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cs~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cs~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cs~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cs~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?`cvz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?`cvz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?`cvv{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvvy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0]"
H?`cvvm,F,NA
H?`cvv],T,"[2.0, 2.0, 3.0, 2.0, 2.0, 4.0, 3.0, 3.0, 4.0]"
H?`cvv},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvv|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvvz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
H?`cvvn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cvv^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0]"
H?`cvv~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
H?`cvn{,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 3.0]"
H?`cvny,F,NA
H?`cvnu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?`cvnm,F,NA
H?`cvn],F,NA
H?`cvl},T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 5.0, 4.0, 4.0]"
H?`cvn},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`cvn|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`cvnz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`cvnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`cvnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`cvn^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`cvl~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`cvn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
H?`cv^{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 4.0, 3.0]"
H?`cv^m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?`cv^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`cv^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`cv^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`cv^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
H?`cu~{,F,NA
H?`cu~m,F,NA
H?`cu~],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0]"
H?`cu}},F,NA
H?`cu~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`cu~|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 3.0]"
H?`cu~n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`cu~^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`cu}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0]"
H?`cu~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0]"
H?`cv~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 2.0]"
H?`cv~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 5.0]"
H?`eJaw,F,NA
H?`eJbc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?`eJbS,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?`eJbK,F,NA
H?`eJbE,F,NA
H?`eJae,F,NA
H?`eJaM,F,NA
H?`eJ`M,F,NA
H?`eJ_m,F,NA
H?`eJb`,F,NA
H?`eJap,F,NA
H?`eJ`p,F,NA
H?`eJbH,F,NA
H?`eJah,F,NA
H?`eJ`h,F,NA
H?`eJaX,F,NA
H?`eJ`X,F,NA
H?`eJ_x,F,NA
H?`eJad,F,NA
H?`eJaT,F,NA
H?`eJ_t,F,NA
H?`eJaL,F,NA
H?`eJ_l,F,NA
H?`eJ_\,F,NA
H?`eJbB,F,NA
H?`eJab,F,NA
H?`eJaR,F,NA
H?`eJ_r,F,NA
H?`eJaJ,F,NA
H?`eJ`J,F,NA
H?`eJ_j,F,NA
H?`eJ_Z,F,NA
H?`eJaF,F,NA
H?`eJ`F,F,NA
H?`eJ_f,F,NA
H?`eJ_V,F,NA
H?`eJ_N,F,NA
H?`eJbw,F,NA
H?`eJbs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?`eJbk,F,NA
H?`eJb[,F,NA
H?`eJa{,F,NA
H?`eJ`{,F,NA
H?`eJbq,F,NA
H?`eJbi,F,NA
H?`eJbY,F,NA
H?`eJay,F,NA
H?`eJ`y,F,NA
H?`eJbe,F,NA
H?`eJbU,F,NA
H?`eJau,F,NA
H?`eJ`u,F,NA
H?`eJbM,F,NA
H?`eJam,F,NA
H?`eJ`m,F,NA
H?`eJa],F,NA
H?`eJ`],F,NA
H?`eJ_},F,NA
H?`eJbp,F,NA
H?`eJbh,F,NA
H?`eJbX,F,NA
H?`eJax,F,NA
H?`eJ`x,F,NA
H?`eJbd,F,NA
H?`eJbT,F,NA
H?`eJat,F,NA
H?`eJ`t,F,NA
H?`eJbL,F,NA
H?`eJal,F,NA
H?`eJ`l,F,NA
H?`eJa\,F,NA
H?`eJ`\,F,NA
H?`eJ_|,F,NA
H?`eJbb,F,NA
H?`eJbR,F,NA
H?`eJar,F,NA
H?`eJ`r,F,NA
H?`eJbJ,F,NA
H?`eJaj,F,NA
H?`eJ`j,F,NA
H?`eJaZ,F,NA
H?`eJ`Z,F,NA
H?`eJ_z,F,NA
H?`eJbF,F,NA
H?`eJaf,F,NA
H?`eJ`f,F,NA
H?`eJaV,F,NA
H?`eJ`V,F,NA
H?`eJ_v,F,NA
H?`eJaN,F,NA
H?`eJ`N,F,NA
H?`eJ_n,F,NA
H?`eJ_^,F,NA
H?`eJb{,F,NA
H?`eJby,F,NA
H?`eJbu,F,NA
H?`eJbm,F,NA
H?`eJb],F,NA
H?`eJa},F,NA
H?`eJ`},F,NA
H?`eJbx,F,NA
H?`eJbt,F,NA
H?`eJbl,F,NA
H?`eJb\,F,NA
H?`eJa|,F,NA
H?`eJ`|,F,NA
H?`eJbr,F,NA
H?`eJbj,F,NA
H?`eJbZ,F,NA
H?`eJaz,F,NA
H?`eJ`z,F,NA
H?`eJbf,F,NA
H?`eJbV,F,NA
H?`eJav,F,NA
H?`eJ`v,F,NA
H?`eJbN,F,NA
H?`eJan,F,NA
H?`eJ`n,F,NA
H?`eJa^,F,NA
H?`eJ`^,F,NA
H?`eJ_~,F,NA
H?`eJb},F,NA
H?`eJb|,F,NA
H?`eJbz,F,NA
H?`eJbv,F,NA
H?`eJbn,F,NA
H?`eJb^,F,NA
H?`eJa~,F,NA
H?`eJ`~,F,NA
H?`eJb~,F,NA
H?`eLPg,F,NA
H?`eLRo,F,NA
H?`eLRg,F,NA
H?`eLRW,F,NA
H?`eLQw,F,NA
H?`eLPw,F,NA
H?`eLRc,F,NA
H?`eLRS,F,NA
H?`eLQs,F,NA
H?`eLPs,F,NA
H?`eLRK,F,NA
H?`eLQk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?`eLQ[,F,NA
H?`eLRI,F,NA
H?`eLRE,F,NA
H?`eLQe,F,NA
H?`eLQM,F,NA
H?`eLPM,F,NA
H?`eLRD,F,NA
H?`eLQd,F,NA
H?`eLPd,F,NA
H?`eLQT,F,NA
H?`eLPT,F,NA
H?`eLOt,F,NA
H?`eLQL,F,NA
H?`eLPL,F,NA
H?`eLQF,F,NA
H?`eLRw,F,NA
H?`eLRs,F,NA
H?`eLRk,F,NA
H?`eLR[,F,NA
H?`eLQ{,F,NA
H?`eLP{,F,NA
H?`eLRq,F,NA
H?`eLRi,F,NA
H?`eLRY,F,NA
H?`eLRe,F,NA
H?`eLRU,F,NA
H?`eLQu,F,NA
H?`eLPu,F,NA
H?`eLRM,F,NA
H?`eLQm,F,NA
H?`eLPm,F,NA
H?`eLQ],F,NA
H?`eLP],F,NA
H?`eLO},F,NA
H?`eLRd,F,NA
H?`eLRT,F,NA
H?`eLQt,F,NA
H?`eLPt,F,NA
H?`eLRL,F,NA
H?`eLQl,F,NA
H?`eLPl,F,NA
H?`eLQ\,F,NA
H?`eLP\,F,NA
H?`eLRF,F,NA
H?`eLQf,F,NA
H?`eLQV,F,NA
H?`eLR{,F,NA
H?`eLRy,F,NA
H?`eLRu,F,NA
H?`eLRm,F,NA
H?`eLR],F,NA
H?`eLQ},F,NA
H?`eLP},F,NA
H?`eLRt,F,NA
H?`eLRl,F,NA
H?`eLR\,F,NA
H?`eLQ|,F,NA
H?`eLP|,F,NA
H?`eLRf,F,NA
H?`eLRV,F,NA
H?`eLQv,F,NA
H?`eLRN,F,NA
H?`eLR},F,NA
H?`eLR|,F,NA
H?`eLRv,F,NA
H?`eLRn,F,NA
H?`eLR^,F,NA
H?`eLR~,F,NA
H?`eJRg,F,NA
H?`eJQw,F,NA
H?`eJQk,F,NA
H?`eJQ[,F,NA
H?`eJOy,F,NA
H?`eJRE,F,NA
H?`eJQh,F,NA
H?`eJPh,F,NA
H?`eJOx,F,NA
H?`eJQd,F,NA
H?`eJQT,F,NA
H?`eJOt,F,NA
H?`eJQL,F,NA
H?`eJPL,F,NA
H?`eJOl,F,NA
H?`eJO\,F,NA
H?`eJRB,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?`eJQb,F,NA
H?`eJPb,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?`eJQR,F,NA
H?`eJOr,F,NA
H?`eJQJ,F,NA
H?`eJPJ,F,NA
H?`eJOj,F,NA
H?`eJOZ,F,NA
H?`eJQF,F,NA
H?`eJPF,F,NA
H?`eJOf,F,NA
H?`eJOV,F,NA
H?`eJON,F,NA
H?`eJRw,F,NA
H?`eJRs,F,NA
H?`eJRk,F,NA
H?`eJR[,F,NA
H?`eJQ{,F,NA
H?`eJP{,F,NA
H?`eJRq,F,NA
H?`eJRi,F,NA
H?`eJRY,F,NA
H?`eJQy,F,NA
H?`eJPy,F,NA
H?`eJRe,F,NA
H?`eJRU,F,NA
H?`eJQu,F,NA
H?`eJPu,F,NA
H?`eJRM,F,NA
H?`eJQm,F,NA
H?`eJPm,F,NA
H?`eJQ],F,NA
H?`eJP],F,NA
H?`eJO},F,NA
H?`eJRp,F,NA
H?`eJRh,F,NA
H?`eJRX,F,NA
H?`eJQx,F,NA
H?`eJPx,F,NA
H?`eJRd,F,NA
H?`eJRT,F,NA
H?`eJQt,F,NA
H?`eJPt,F,NA
H?`eJRL,F,NA
H?`eJQl,F,NA
H?`eJPl,F,NA
H?`eJQ\,F,NA
H?`eJP\,F,NA
H?`eJO|,F,NA
H?`eJRb,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0]"
H?`eJRR,F,NA
H?`eJQr,F,NA
H?`eJPr,F,NA
H?`eJRJ,F,NA
H?`eJQj,F,NA
H?`eJPj,F,NA
H?`eJQZ,F,NA
H?`eJPZ,F,NA
H?`eJOz,F,NA
H?`eJRF,F,NA
H?`eJQf,F,NA
H?`eJPf,F,NA
H?`eJQV,F,NA
H?`eJPV,F,NA
H?`eJOv,F,NA
H?`eJQN,F,NA
H?`eJPN,F,NA
H?`eJOn,F,NA
H?`eJO^,F,NA
H?`eJR{,F,NA
H?`eJRy,F,NA
H?`eJRu,F,NA
H?`eJRm,F,NA
H?`eJR],F,NA
H?`eJQ},F,NA
H?`eJP},F,NA
H?`eJRx,F,NA
H?`eJRt,F,NA
H?`eJRl,F,NA
H?`eJR\,F,NA
H?`eJQ|,F,NA
H?`eJP|,F,NA
H?`eJRr,F,NA
H?`eJRj,F,NA
H?`eJRZ,F,NA
H?`eJQz,F,NA
H?`eJPz,F,NA
H?`eJRf,F,NA
H?`eJRV,F,NA
H?`eJQv,F,NA
H?`eJPv,F,NA
H?`eJRN,F,NA
H?`eJQn,F,NA
H?`eJPn,F,NA
H?`eJQ^,F,NA
H?`eJP^,F,NA
H?`eJO~,F,NA
H?`eJR},F,NA
H?`eJR|,F,NA
H?`eJRz,F,NA
H?`eJRv,F,NA
H?`eJRn,F,NA
H?`eJR^,F,NA
H?`eJQ~,F,NA
H?`eJP~,F,NA
H?`eJR~,F,NA
H?`eKpw,F,NA
H?`eKrc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H?`eKrS,F,NA
H?`eKqs,F,NA
H?`eKps,F,NA
H?`eKrK,F,NA
H?`eKqk,F,NA
H?`eKq[,F,NA
H?`eKp[,F,NA
H?`eKrE,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H?`eKqe,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H?`eKqU,F,NA
