graph6 string,levelable,minimized solution
H?bMVrl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVq|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVrf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVqv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVpv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVrN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVqn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVr},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVr|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVrv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVrn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVq~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVr~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?bMVhy,F,NA
H?bMVj{,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 4.0, 2.0]"
H?bMVjy,F,NA
H?bMVju,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0]"
H?bMVjm,F,NA
H?bMVi},F,NA
H?bMVh},T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0]"
H?bMVjt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVjl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMVi|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVh|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVjr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVjj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMViz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVhz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVjf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMViv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMVhv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVjN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMVin,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMVhn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMVg~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMVj},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H?bMVj|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVjz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVjv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVjn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVi~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVh~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVj~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H?bMVZ{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMVZy,F,NA
H?bMVZu,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?bMVZm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMVZ],F,NA
H?bMVY},T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?bMVZl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVZ\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVY|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVZj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVZZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVYz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVZf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVZV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVYv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVXv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVZN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVYn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVY^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVZ},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVZ|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVZz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVZv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVZn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVZ^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVY~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVZ~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?bMTz{,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0, 2.0]"
H?bMTzy,F,NA
H?bMTzu,F,NA
H?bMTzm,F,NA
H?bMTy},T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 4.0, 2.0]"
H?bMTy|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMTyz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMTyv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMTyn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMTz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H?bMTz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMTzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMTzv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMTzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMTy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMTz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H?bMVN{,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?bMVNu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMVNm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMVN],F,NA
H?bMVM},F,NA
H?bMVL},T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?bMVM|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVNf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVNV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVMv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVNN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVMn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVLn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVM^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVL^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVK~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVN},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMVN|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVNv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVNn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVN^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVM~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVL~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMVN~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?bMTn{,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?bMTnu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMTnm,F,NA
H?bMTm},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMTl},T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 4.0]"
H?bMTmv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMTmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMTk~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMTn},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMTn|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMTnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMTnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMTm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMTl~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMTn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?bMRnM,F,NA
H?bMRmm,F,NA
H?bMRn{,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0]"
H?bMRnu,F,NA
H?bMRnm,F,NA
H?bMRm},F,NA
H?bMRm|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMRnf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMRmv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMRlv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMRnN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMRmn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0]"
H?bMRn},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H?bMRn|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMRnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMRnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMRm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMRn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H?bMU^{,F,NA
H?bMU^u,F,NA
H?bMU^m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMU]},F,NA
H?bMU]|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMU]v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMU^N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMU]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMU^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMU^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMU^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMU^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMU]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMU^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?bMT^{,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
H?bMT^u,F,NA
H?bMT^m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMT^],F,NA
H?bMT]},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMT]n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMT]^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMT^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0]"
H?bMT^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMT^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMT^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMT^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMT]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bMT^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0]"
H?bMVz{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMVzy,F,NA
H?bMVzu,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0]"
H?bMVzm,F,NA
H?bMVy},T,"[2.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0, 4.0]"
H?bMVz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H?bMVz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVzv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVzn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVy~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H?bMVnu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMVnm,F,NA
H?bMVm},F,NA
H?bMVl},T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0]"
H?bMVn},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H?bMVnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVm~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVl~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMVn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H?bMV^m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMV^],F,NA
H?bMV]},F,NA
H?bMV^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H?bMV^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMV^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMV]~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMV^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H?bMT}},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bMT~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H?bMT}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 4.0]"
H?bMT~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0]"
H?bMV~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0]"
H?bMV~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0]"
H?bLRbg,F,NA
H?bLRbW,F,NA
H?bLRbc,F,NA
H?bLRas,F,NA
H?bLRbK,F,NA
H?bLRa[,F,NA
H?bLRbE,F,NA
H?bLR`e,F,NA
H?bLRaU,F,NA
H?bLR`U,F,NA
H?bLRaM,F,NA
H?bLRb`,F,NA
H?bLRbP,F,NA
H?bLR`p,F,NA
H?bLRbH,F,NA
H?bLRaX,F,NA
H?bLRbD,F,NA
H?bLRad,F,NA
H?bLR`d,F,NA
H?bLRaT,F,NA
H?bLR`T,F,NA
H?bLR_t,F,NA
H?bLRaL,F,NA
H?bLRaF,F,NA
H?bLR`F,F,NA
H?bLR_V,F,NA
H?bLRbw,F,NA
H?bLRbs,F,NA
H?bLRbk,F,NA
H?bLRb[,F,NA
H?bLRa{,F,NA
H?bLRbe,F,NA
H?bLRbU,F,NA
H?bLR`u,F,NA
H?bLRbM,F,NA
H?bLRa],F,NA
H?bLRbp,F,NA
H?bLRbh,F,NA
H?bLRbX,F,NA
H?bLRbd,F,NA
H?bLRbT,F,NA
H?bLRat,F,NA
H?bLR`t,F,NA
H?bLRbL,F,NA
H?bLRal,F,NA
H?bLRa\,F,NA
H?bLRbF,F,NA
H?bLR`f,F,NA
H?bLRaV,F,NA
H?bLR`V,F,NA
H?bLRaN,F,NA
H?bLRb{,F,NA
H?bLRbu,F,NA
H?bLRbm,F,NA
H?bLRb],F,NA
H?bLRbx,F,NA
H?bLRbt,F,NA
H?bLRbl,F,NA
H?bLRb\,F,NA
H?bLRa|,F,NA
H?bLRbf,F,NA
H?bLRbV,F,NA
H?bLR`v,F,NA
H?bLRbN,F,NA
H?bLRa^,F,NA
H?bLRb},F,NA
H?bLRb|,F,NA
H?bLRbv,F,NA
H?bLRbn,F,NA
H?bLRb^,F,NA
H?bLRb~,F,NA
H?bLVbk,F,NA
H?bLV`{,F,NA
H?bLVbe,F,NA
H?bLV`u,F,NA
H?bLVbM,F,NA
H?bLV`m,F,NA
H?bLVa],F,NA
H?bLV`],F,NA
H?bLVbp,F,NA
H?bLV`x,F,NA
H?bLVbd,F,NA
H?bLV`l,F,NA
H?bLVb{,F,NA
H?bLVbu,F,NA
H?bLVbm,F,NA
H?bLVb],F,NA
H?bLV`},F,NA
H?bLVbx,F,NA
H?bLVbt,F,NA
H?bLVbl,F,NA
H?bLVb\,F,NA
H?bLVa|,F,NA
H?bLV`|,F,NA
H?bLVbf,F,NA
H?bLVbV,F,NA
H?bLV`v,F,NA
H?bLVbN,F,NA
H?bLV`n,F,NA
H?bLVa^,F,NA
H?bLV`^,F,NA
H?bLVb},F,NA
H?bLVb|,F,NA
H?bLVbv,F,NA
H?bLVbn,F,NA
H?bLVb^,F,NA
H?bLV`~,F,NA
H?bLVb~,F,NA
H?bLTZw,F,NA
H?bLTZi,F,NA
H?bLTZY,F,NA
H?bLTYy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZp,F,NA
H?bLTZh,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0]"
H?bLTYl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?bLTZb,F,NA
H?bLTZR,F,NA
H?bLTYr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTXr,F,NA
H?bLTZ{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZy,F,NA
H?bLTZu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTZm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZ],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTY},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?bLTZt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTZl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZ\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTY|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZr,F,NA
H?bLTZj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?bLTZZ,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?bLTYz,F,NA
H?bLTZf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTYv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTXv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTZN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTYn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTY^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZ},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTZ|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTZz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bLTZv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTZn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTZ^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bLTY~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
